Log for: Daniel Gonzalez
2019-11-21 12:27:40,202: special: Key.shift pressed
2019-11-21 12:27:40,303: T pressed
2019-11-21 12:27:40,359: special: Key.shift released
2019-11-21 12:27:40,414: t released
2019-11-21 12:27:40,415: h pressed
2019-11-21 12:27:40,503: h released
2019-11-21 12:27:40,519: e pressed
2019-11-21 12:27:40,583: special: Key.space pressed
2019-11-21 12:27:40,606: e released
2019-11-21 12:27:40,631: i pressed
2019-11-21 12:27:40,678: special: Key.space released
2019-11-21 12:27:40,720: i released
2019-11-21 12:27:40,759: t pressed
2019-11-21 12:27:40,847: t released
2019-11-21 12:27:40,895: s pressed
2019-11-21 12:27:41,022: s released
2019-11-21 12:27:41,071: y pressed
2019-11-21 12:27:41,166: y released
2019-11-21 12:27:41,199: special: Key.space pressed
2019-11-21 12:27:41,278: special: Key.space released
2019-11-21 12:27:41,399: b pressed
2019-11-21 12:27:41,511: b released
2019-11-21 12:27:41,535: i pressed
2019-11-21 12:27:41,590: i released
2019-11-21 12:27:41,647: t pressed
2019-11-21 12:27:41,759: s pressed
2019-11-21 12:27:41,782: t released
2019-11-21 12:27:41,878: s released
2019-11-21 12:27:41,903: y pressed
2019-11-21 12:27:41,959: special: Key.space pressed
2019-11-21 12:27:41,998: y released
2019-11-21 12:27:42,054: special: Key.space released
2019-11-21 12:27:42,087: s pressed
2019-11-21 12:27:42,166: s released
2019-11-21 12:27:42,167: p pressed
2019-11-21 12:27:42,223: i pressed
2019-11-21 12:27:42,270: p released
2019-11-21 12:27:42,287: d pressed
2019-11-21 12:27:42,318: i released
2019-11-21 12:27:42,454: d released
2019-11-21 12:27:42,479: e pressed
2019-11-21 12:27:42,503: r pressed
2019-11-21 12:27:42,535: e released
2019-11-21 12:27:42,575: special: Key.space pressed
2019-11-21 12:27:42,590: r released
2019-11-21 12:27:42,654: special: Key.space released
2019-11-21 12:27:42,679: d pressed
2019-11-21 12:27:42,727: d released
2019-11-21 12:27:42,791: l pressed
2019-11-21 12:27:42,806: l released
2019-11-21 12:27:43,007: special: Key.backspace pressed
2019-11-21 12:27:43,078: special: Key.backspace released
2019-11-21 12:27:43,151: c pressed
2019-11-21 12:27:43,246: c released
2019-11-21 12:27:43,359: special: Key.backspace pressed
2019-11-21 12:27:43,422: special: Key.backspace released
2019-11-21 12:27:43,503: special: Key.backspace pressed
2019-11-21 12:27:43,575: special: Key.backspace released
2019-11-21 12:27:43,591: c pressed
2019-11-21 12:27:43,679: l pressed
2019-11-21 12:27:43,703: c released
2019-11-21 12:27:43,727: i pressed
2019-11-21 12:27:43,774: l released
2019-11-21 12:27:43,799: m pressed
2019-11-21 12:27:43,846: i released
2019-11-21 12:27:43,879: b pressed
2019-11-21 12:27:43,910: m released
2019-11-21 12:27:43,959: e pressed
2019-11-21 12:27:43,982: b released
2019-11-21 12:27:44,046: e released
2019-11-21 12:27:44,143: d pressed
2019-11-21 12:27:44,223: special: Key.space pressed
2019-11-21 12:27:44,246: d released
2019-11-21 12:27:44,295: u pressed
2019-11-21 12:27:44,326: special: Key.space released
2019-11-21 12:27:44,359: p pressed
2019-11-21 12:27:44,398: u released
2019-11-21 12:27:44,446: p released
2019-11-21 12:27:44,471: special: Key.space pressed
2019-11-21 12:27:44,519: t pressed
2019-11-21 12:27:44,551: special: Key.space released
2019-11-21 12:27:44,599: t released
2019-11-21 12:27:44,600: h pressed
2019-11-21 12:27:44,670: h released
2019-11-21 12:27:44,671: e pressed
2019-11-21 12:27:44,743: e released
2019-11-21 12:27:44,767: special: Key.space pressed
2019-11-21 12:27:44,831: w pressed
2019-11-21 12:27:44,854: special: Key.space released
2019-11-21 12:27:44,911: a pressed
2019-11-21 12:27:44,934: w released
2019-11-21 12:27:45,007: t pressed
2019-11-21 12:27:45,046: a released
2019-11-21 12:27:45,103: e pressed
2019-11-21 12:27:45,166: t released
2019-11-21 12:27:45,167: e released
2019-11-21 12:27:45,640: r pressed
2019-11-21 12:27:45,703: r released
2019-11-21 12:27:46,111: s pressed
2019-11-21 12:27:46,230: s released
2019-11-21 12:27:46,575: special: Key.backspace pressed
2019-11-21 12:27:46,631: special: Key.backspace released
2019-11-21 12:27:46,712: special: Key.backspace pressed
2019-11-21 12:27:46,783: special: Key.backspace released
2019-11-21 12:27:46,887: special: Key.backspace pressed
2019-11-21 12:27:46,942: special: Key.backspace released
2019-11-21 12:27:47,015: special: Key.backspace pressed
2019-11-21 12:27:47,102: special: Key.backspace released
2019-11-21 12:27:47,183: special: Key.backspace pressed
2019-11-21 12:27:47,254: special: Key.backspace released
2019-11-21 12:27:47,343: special: Key.backspace pressed
2019-11-21 12:27:47,414: special: Key.backspace released
2019-11-21 12:27:47,439: w pressed
2019-11-21 12:27:47,503: a pressed
2019-11-21 12:27:47,518: w released
2019-11-21 12:27:47,607: t pressed
2019-11-21 12:27:47,631: a released
2019-11-21 12:27:47,719: e pressed
2019-11-21 12:27:47,751: t released
2019-11-21 12:27:47,854: e released
2019-11-21 12:27:47,855: r pressed
2019-11-21 12:27:47,950: r released
2019-11-21 12:27:47,975: s pressed
2019-11-21 12:27:48,095: p pressed
2019-11-21 12:27:48,118: s released
2019-11-21 12:27:48,214: p released
2019-11-21 12:27:48,215: o pressed
2019-11-21 12:27:48,351: u pressed
2019-11-21 12:27:48,366: o released
2019-11-21 12:27:48,470: u released
