Log for: Aidan Draper
2019-11-21 11:04:45,725: special: Key.shift pressed
2019-11-21 11:04:46,051: T pressed
2019-11-21 11:04:46,123: special: Key.shift released
2019-11-21 11:04:46,146: t released
2019-11-21 11:04:46,202: h pressed
2019-11-21 11:04:46,266: h released
2019-11-21 11:04:46,290: e pressed
2019-11-21 11:04:46,362: e released
2019-11-21 11:04:46,386: special: Key.space pressed
2019-11-21 11:04:46,450: special: Key.space released
2019-11-21 11:04:46,570: i pressed
2019-11-21 11:04:46,642: i released
2019-11-21 11:04:46,658: t pressed
2019-11-21 11:04:46,763: t released
2019-11-21 11:04:46,834: s pressed
2019-11-21 11:04:46,946: s released
2019-11-21 11:04:46,978: y pressed
2019-11-21 11:04:47,042: y released
2019-11-21 11:04:47,154: special: Key.space pressed
2019-11-21 11:04:47,218: special: Key.space released
2019-11-21 11:04:47,354: b pressed
2019-11-21 11:04:47,418: b released
2019-11-21 11:04:47,546: i pressed
2019-11-21 11:04:47,626: i released
2019-11-21 11:04:47,650: t pressed
2019-11-21 11:04:47,706: t released
2019-11-21 11:04:47,923: s pressed
2019-11-21 11:04:47,994: s released
2019-11-21 11:04:48,042: y pressed
2019-11-21 11:04:48,122: y released
2019-11-21 11:04:48,250: special: Key.space pressed
2019-11-21 11:04:48,338: special: Key.space released
2019-11-21 11:04:48,426: s pressed
2019-11-21 11:04:48,538: p pressed
2019-11-21 11:04:48,562: s released
2019-11-21 11:04:48,634: p released
2019-11-21 11:04:48,772: i pressed
2019-11-21 11:04:48,858: i released
2019-11-21 11:04:48,890: d pressed
2019-11-21 11:04:48,978: d released
2019-11-21 11:04:49,018: e pressed
2019-11-21 11:04:49,098: r pressed
2019-11-21 11:04:49,138: e released
2019-11-21 11:04:49,154: special: Key.space pressed
2019-11-21 11:04:49,186: r released
2019-11-21 11:04:49,234: special: Key.space released
2019-11-21 11:04:49,314: c pressed
2019-11-21 11:04:49,394: c released
2019-11-21 11:04:49,426: l pressed
2019-11-21 11:04:49,506: l released
2019-11-21 11:04:49,731: i pressed
2019-11-21 11:04:49,803: i released
2019-11-21 11:04:49,946: m pressed
2019-11-21 11:04:50,018: m released
2019-11-21 11:04:50,162: b pressed
2019-11-21 11:04:50,234: b released
2019-11-21 11:04:50,234: e pressed
2019-11-21 11:04:50,314: d pressed
2019-11-21 11:04:50,370: e released
2019-11-21 11:04:50,402: special: Key.space pressed
2019-11-21 11:04:50,418: d released
2019-11-21 11:04:50,458: special: Key.space released
2019-11-21 11:04:50,610: u pressed
2019-11-21 11:04:50,658: u released
2019-11-21 11:04:50,979: p pressed
2019-11-21 11:04:51,050: p released
