Log for: Sanbir Singh Sekhon
2019-11-21 13:38:21,004: special: Key.shift pressed
2019-11-21 13:38:21,202: T pressed
2019-11-21 13:38:21,273: T released
2019-11-21 13:38:21,297: special: Key.shift released
2019-11-21 13:38:21,321: h pressed
2019-11-21 13:38:21,449: h released
2019-11-21 13:38:21,449: e pressed
2019-11-21 13:38:21,521: e released
2019-11-21 13:38:21,521: special: Key.space pressed
2019-11-21 13:38:21,561: i pressed
2019-11-21 13:38:21,609: special: Key.space released
2019-11-21 13:38:21,641: t pressed
2019-11-21 13:38:21,810: i released
2019-11-21 13:38:21,810: t released
2019-11-21 13:38:21,833: s pressed
2019-11-21 13:38:21,857: y pressed
2019-11-21 13:38:21,889: s released
2019-11-21 13:38:21,961: special: Key.space pressed
2019-11-21 13:38:21,985: y released
2019-11-21 13:38:22,065: special: Key.space released
2019-11-21 13:38:22,089: b pressed
2019-11-21 13:38:22,161: b released
2019-11-21 13:38:22,177: i pressed
2019-11-21 13:38:22,281: i released
2019-11-21 13:38:22,281: t pressed
2019-11-21 13:38:22,329: t released
2019-11-21 13:38:22,425: s pressed
2019-11-21 13:38:22,481: y pressed
2019-11-21 13:38:22,529: s released
2019-11-21 13:38:22,576: y released
2019-11-21 13:38:22,601: special: Key.space pressed
2019-11-21 13:38:22,657: s pressed
2019-11-21 13:38:22,681: special: Key.space released
2019-11-21 13:38:22,753: p pressed
2019-11-21 13:38:22,777: s released
2019-11-21 13:38:22,801: i pressed
2019-11-21 13:38:22,857: p released
2019-11-21 13:38:22,937: d pressed
2019-11-21 13:38:22,961: i released
2019-11-21 13:38:23,000: d released
2019-11-21 13:38:23,090: e pressed
2019-11-21 13:38:23,145: e released
2019-11-21 13:38:23,217: r pressed
2019-11-21 13:38:23,297: special: Key.space pressed
2019-11-21 13:38:23,321: r released
2019-11-21 13:38:23,384: special: Key.space released
2019-11-21 13:38:23,425: c pressed
2019-11-21 13:38:23,489: l pressed
2019-11-21 13:38:23,513: c released
2019-11-21 13:38:23,552: l released
2019-11-21 13:38:23,641: i pressed
2019-11-21 13:38:23,707: m pressed
2019-11-21 13:38:23,761: i released
2019-11-21 13:38:23,785: b pressed
2019-11-21 13:38:23,825: m released
2019-11-21 13:38:23,856: b released
2019-11-21 13:38:23,953: e pressed
2019-11-21 13:38:24,041: e released
2019-11-21 13:38:24,121: d pressed
2019-11-21 13:38:24,169: special: Key.space pressed
2019-11-21 13:38:24,225: d released
2019-11-21 13:38:24,240: special: Key.space released
2019-11-21 13:38:24,369: u pressed
2019-11-21 13:38:24,457: p pressed
2019-11-21 13:38:24,545: u released
2019-11-21 13:38:24,576: p released
2019-11-21 13:38:24,593: special: Key.space pressed
2019-11-21 13:38:24,633: t pressed
2019-11-21 13:38:24,697: special: Key.space released
2019-11-21 13:38:24,721: t released
2019-11-21 13:38:24,722: h pressed
2019-11-21 13:38:24,881: h released
2019-11-21 13:38:24,882: e pressed
2019-11-21 13:38:24,921: e released
2019-11-21 13:38:24,945: special: Key.space pressed
2019-11-21 13:38:25,001: special: Key.space released
2019-11-21 13:38:25,057: s pressed
2019-11-21 13:38:25,113: s released
2019-11-21 13:38:25,305: special: Key.backspace pressed
2019-11-21 13:38:25,353: w pressed
2019-11-21 13:38:25,401: special: Key.backspace released
2019-11-21 13:38:25,433: w released
2019-11-21 13:38:25,545: a pressed
2019-11-21 13:38:25,609: a released
2019-11-21 13:38:25,994: t pressed
2019-11-21 13:38:26,065: t released
2019-11-21 13:38:26,218: e pressed
2019-11-21 13:38:26,273: e released
2019-11-21 13:38:26,489: s pressed
