Log for: Sam Grieggs
2019-11-21 11:20:23,951: special: Key.shift_r pressed
2019-11-21 11:20:24,316: T pressed
2019-11-21 11:20:24,412: T released
2019-11-21 11:20:24,444: special: Key.shift_r released
2019-11-21 11:20:24,844: h pressed
2019-11-21 11:20:24,955: h released
2019-11-21 11:20:25,004: e pressed
2019-11-21 11:20:25,131: e released
2019-11-21 11:20:25,132: special: Key.space pressed
2019-11-21 11:20:25,267: special: Key.space released
2019-11-21 11:20:25,308: i pressed
2019-11-21 11:20:25,436: i released
2019-11-21 11:20:25,437: t pressed
2019-11-21 11:20:25,556: t released
2019-11-21 11:20:25,636: s pressed
2019-11-21 11:20:25,860: s released
2019-11-21 11:20:26,412: y pressed
2019-11-21 11:20:26,524: y released
2019-11-21 11:20:26,908: special: Key.space pressed
2019-11-21 11:20:27,035: special: Key.space released
2019-11-21 11:20:27,036: b pressed
2019-11-21 11:20:27,131: b released
2019-11-21 11:20:27,132: i pressed
2019-11-21 11:20:27,291: i released
2019-11-21 11:20:27,332: t pressed
2019-11-21 11:20:27,427: t released
2019-11-21 11:20:27,476: s pressed
2019-11-21 11:20:27,644: s released
2019-11-21 11:20:27,660: y pressed
2019-11-21 11:20:27,780: y released
2019-11-21 11:20:27,804: special: Key.space pressed
2019-11-21 11:20:27,907: special: Key.space released
2019-11-21 11:20:27,940: s pressed
2019-11-21 11:20:28,091: s released
2019-11-21 11:20:28,131: p pressed
2019-11-21 11:20:28,323: p released
2019-11-21 11:20:28,347: i pressed
2019-11-21 11:20:28,493: d pressed
2019-11-21 11:20:28,515: i released
2019-11-21 11:20:28,571: d released
2019-11-21 11:20:28,652: e pressed
2019-11-21 11:20:28,780: e released
2019-11-21 11:20:28,804: r pressed
2019-11-21 11:20:28,884: special: Key.space pressed
2019-11-21 11:20:28,939: r released
2019-11-21 11:20:29,035: special: Key.space released
2019-11-21 11:20:29,132: c pressed
2019-11-21 11:20:29,236: l pressed
2019-11-21 11:20:29,259: c released
2019-11-21 11:20:29,347: i pressed
2019-11-21 11:20:29,371: l released
2019-11-21 11:20:29,516: i released
2019-11-21 11:20:29,517: m pressed
2019-11-21 11:20:29,603: m released
2019-11-21 11:20:29,733: b pressed
2019-11-21 11:20:29,796: e pressed
2019-11-21 11:20:29,819: b released
2019-11-21 11:20:29,891: e released
2019-11-21 11:20:29,932: r pressed
2019-11-21 11:20:30,059: r released
2019-11-21 11:20:30,388: special: Key.backspace pressed
2019-11-21 11:20:30,508: d pressed
2019-11-21 11:20:30,532: special: Key.backspace released
2019-11-21 11:20:30,627: d released
2019-11-21 11:20:30,764: special: Key.space pressed
2019-11-21 11:20:30,884: special: Key.space released
2019-11-21 11:20:30,972: u pressed
2019-11-21 11:20:31,084: p pressed
2019-11-21 11:20:31,107: u released
2019-11-21 11:20:31,195: p released
2019-11-21 11:20:31,220: special: Key.space pressed
2019-11-21 11:20:31,331: special: Key.space released
2019-11-21 11:20:31,388: t pressed
2019-11-21 11:20:31,428: h pressed
2019-11-21 11:20:31,459: t released
2019-11-21 11:20:31,556: e pressed
2019-11-21 11:20:31,587: h released
