Log for: Sophia Abraham
2019-11-21 12:05:41,874: special: Key.shift pressed
2019-11-21 12:05:42,280: T pressed
2019-11-21 12:05:42,336: T released
2019-11-21 12:05:42,368: special: Key.shift released
2019-11-21 12:05:42,416: h pressed
2019-11-21 12:05:42,480: e pressed
2019-11-21 12:05:42,503: h released
2019-11-21 12:05:42,504: special: Key.space pressed
2019-11-21 12:05:42,543: e released
2019-11-21 12:05:42,567: special: Key.space released
2019-11-21 12:05:42,600: i pressed
2019-11-21 12:05:42,655: i released
2019-11-21 12:05:42,745: t pressed
2019-11-21 12:05:42,807: t released
2019-11-21 12:05:42,832: s pressed
2019-11-21 12:05:42,895: s released
2019-11-21 12:05:42,920: y pressed
2019-11-21 12:05:42,999: y released
2019-11-21 12:05:43,015: special: Key.space pressed
2019-11-21 12:05:43,079: special: Key.space released
2019-11-21 12:05:43,136: b pressed
2019-11-21 12:05:43,199: b released
2019-11-21 12:05:43,280: i pressed
2019-11-21 12:05:43,368: i released
2019-11-21 12:05:43,384: s pressed
2019-11-21 12:05:43,455: s released
2019-11-21 12:05:43,984: special: Key.backspace pressed
2019-11-21 12:05:44,055: special: Key.backspace released
2019-11-21 12:05:44,216: t pressed
2019-11-21 12:05:44,279: t released
2019-11-21 12:05:44,304: s pressed
2019-11-21 12:05:44,368: s released
2019-11-21 12:05:44,400: y pressed
2019-11-21 12:05:44,455: y released
2019-11-21 12:05:44,480: special: Key.space pressed
2019-11-21 12:05:44,519: special: Key.space released
2019-11-21 12:05:44,560: s pressed
2019-11-21 12:05:44,648: p pressed
2019-11-21 12:05:44,671: s released
2019-11-21 12:05:44,720: p released
2019-11-21 12:05:44,800: i pressed
2019-11-21 12:05:44,879: i released
2019-11-21 12:05:44,904: d pressed
2019-11-21 12:05:44,967: d released
2019-11-21 12:05:44,968: e pressed
2019-11-21 12:05:45,080: r pressed
2019-11-21 12:05:45,103: e released
2019-11-21 12:05:45,159: r released
2019-11-21 12:05:45,232: special: Key.space pressed
2019-11-21 12:05:45,287: special: Key.space released
2019-11-21 12:05:45,664: c pressed
2019-11-21 12:05:45,697: c released
2019-11-21 12:05:45,808: l pressed
2019-11-21 12:05:45,871: l released
2019-11-21 12:05:45,968: i pressed
2019-11-21 12:05:46,031: i released
2019-11-21 12:05:46,104: m pressed
2019-11-21 12:05:46,175: m released
2019-11-21 12:05:46,272: b pressed
2019-11-21 12:05:46,335: b released
2019-11-21 12:05:46,336: e pressed
2019-11-21 12:05:46,408: d pressed
2019-11-21 12:05:46,440: e released
2019-11-21 12:05:46,527: d released
2019-11-21 12:05:46,600: special: Key.space pressed
2019-11-21 12:05:46,615: special: Key.space released
2019-11-21 12:05:46,664: y pressed
2019-11-21 12:05:46,679: y released
2019-11-21 12:05:47,080: p pressed
2019-11-21 12:05:47,103: p released
2019-11-21 12:05:47,296: special: Key.backspace pressed
2019-11-21 12:05:47,351: special: Key.backspace released
2019-11-21 12:05:47,473: special: Key.backspace pressed
2019-11-21 12:05:47,544: special: Key.backspace released
2019-11-21 12:05:47,945: u pressed
2019-11-21 12:05:48,007: u released
2019-11-21 12:05:48,096: p pressed
2019-11-21 12:05:48,151: p released
2019-11-21 12:05:48,184: special: Key.space pressed
2019-11-21 12:05:48,239: special: Key.space released
2019-11-21 12:05:48,288: t pressed
2019-11-21 12:05:48,335: t released
2019-11-21 12:05:48,408: h pressed
2019-11-21 12:05:48,456: e pressed
2019-11-21 12:05:48,488: h released
2019-11-21 12:05:48,519: e released
2019-11-21 12:05:48,560: special: Key.space pressed
2019-11-21 12:05:48,608: w pressed
2019-11-21 12:05:48,631: special: Key.space released
2019-11-21 12:05:48,712: w released
2019-11-21 12:05:48,768: a pressed
2019-11-21 12:05:48,824: t pressed
2019-11-21 12:05:48,847: a released
2019-11-21 12:05:48,895: t released
2019-11-21 12:05:48,960: e pressed
2019-11-21 12:05:49,040: r pressed
2019-11-21 12:05:49,063: e released
2019-11-21 12:05:49,103: r released
2019-11-21 12:05:49,192: s pressed
2019-11-21 12:05:49,271: s released
2019-11-21 12:05:49,352: p pressed
2019-11-21 12:05:49,431: p released
2019-11-21 12:05:49,568: o pressed
2019-11-21 12:05:49,639: o released
2019-11-21 12:05:49,825: y pressed
2019-11-21 12:05:49,896: y released
2019-11-21 12:05:50,296: special: Key.backspace pressed
2019-11-21 12:05:50,376: special: Key.backspace released
2019-11-21 12:05:50,576: u pressed
2019-11-21 12:05:50,648: u released
2019-11-21 12:05:50,704: t pressed
2019-11-21 12:05:50,784: t released
2019-11-21 12:05:51,344: . pressed
2019-11-21 12:05:51,415: . released
2019-11-21 12:05:51,569: special: Key.space pressed
2019-11-21 12:05:51,623: special: Key.space released
2019-11-21 12:05:51,648: special: Key.shift pressed
2019-11-21 12:05:51,824: D pressed
2019-11-21 12:05:51,880: special: Key.shift released
2019-11-21 12:05:51,903: d released
2019-11-21 12:05:51,904: o pressed
2019-11-21 12:05:51,975: o released
2019-11-21 12:05:52,104: w pressed
2019-11-21 12:05:52,127: w released
2019-11-21 12:05:52,128: n pressed
2019-11-21 12:05:52,191: n released
2019-11-21 12:05:52,303: special: Key.space pressed
2019-11-21 12:05:52,391: special: Key.space released
2019-11-21 12:05:52,520: c pressed
2019-11-21 12:05:52,600: c released
2019-11-21 12:05:52,698: a pressed
2019-11-21 12:05:52,767: a released
2019-11-21 12:05:52,832: m pressed
2019-11-21 12:05:52,871: m released
2019-11-21 12:05:52,896: e pressed
2019-11-21 12:05:52,943: e released
2019-11-21 12:05:52,984: special: Key.space pressed
2019-11-21 12:05:53,063: special: Key.space released
2019-11-21 12:05:53,088: t pressed
2019-11-21 12:05:53,159: t released
2019-11-21 12:05:53,232: h pressed
2019-11-21 12:05:53,256: e pressed
2019-11-21 12:05:53,303: h released
2019-11-21 12:05:53,327: e released
2019-11-21 12:05:53,367: special: Key.space pressed
2019-11-21 12:05:53,431: special: Key.space released
2019-11-21 12:05:53,432: r pressed
2019-11-21 12:05:53,487: r released
2019-11-21 12:05:53,592: a pressed
2019-11-21 12:05:53,647: a released
2019-11-21 12:05:53,648: i pressed
2019-11-21 12:05:53,720: i released
2019-11-21 12:05:53,792: n pressed
2019-11-21 12:05:53,863: n released
2019-11-21 12:05:53,888: special: Key.space pressed
2019-11-21 12:05:53,912: a pressed
2019-11-21 12:05:53,935: special: Key.space released
2019-11-21 12:05:54,031: a released
2019-11-21 12:05:54,032: n pressed
2019-11-21 12:05:54,055: d pressed
2019-11-21 12:05:54,087: n released
2019-11-21 12:05:54,119: d released
2019-11-21 12:05:54,168: special: Key.space pressed
2019-11-21 12:05:54,200: w pressed
2019-11-21 12:05:54,239: special: Key.space released
2019-11-21 12:05:54,240: w released
2019-11-21 12:05:54,336: a pressed
2019-11-21 12:05:54,399: s pressed
2019-11-21 12:05:54,431: a released
2019-11-21 12:05:54,463: s released
2019-11-21 12:05:54,487: h pressed
2019-11-21 12:05:54,632: h released
2019-11-21 12:05:54,633: e pressed
2019-11-21 12:05:54,655: e released
2019-11-21 12:05:54,720: d pressed
2019-11-21 12:05:54,760: special: Key.space pressed
2019-11-21 12:05:54,807: d released
2019-11-21 12:05:54,839: special: Key.space released
2019-11-21 12:05:54,840: t pressed
2019-11-21 12:05:54,895: t released
2019-11-21 12:05:54,976: h pressed
2019-11-21 12:05:55,000: e pressed
2019-11-21 12:05:55,047: h released
2019-11-21 12:05:55,071: e released
2019-11-21 12:05:55,095: special: Key.space pressed
2019-11-21 12:05:55,143: special: Key.space released
2019-11-21 12:05:55,167: s pressed
2019-11-21 12:05:55,223: s released
2019-11-21 12:05:55,239: p pressed
2019-11-21 12:05:55,295: p released
2019-11-21 12:05:55,368: i pressed
2019-11-21 12:05:55,424: d pressed
2019-11-21 12:05:55,503: i released
2019-11-21 12:05:55,504: e pressed
2019-11-21 12:05:55,504: d released
2019-11-21 12:05:55,599: r pressed
2019-11-21 12:05:55,624: e released
2019-11-21 12:05:55,679: r released
2019-11-21 12:05:55,704: special: Key.space pressed
2019-11-21 12:05:55,735: special: Key.space released
2019-11-21 12:05:55,784: o pressed
2019-11-21 12:05:55,863: o released
2019-11-21 12:05:55,960: u pressed
2019-11-21 12:05:56,023: u released
2019-11-21 12:05:56,024: t pressed
2019-11-21 12:05:56,111: t released
2019-11-21 12:05:56,175: . pressed
2019-11-21 12:05:56,207: . released
2019-11-21 12:05:57,969: special: Key.shift pressed
2019-11-21 12:05:58,408: M pressed
2019-11-21 12:05:58,488: special: Key.shift released
2019-11-21 12:05:58,489: m released
2019-11-21 12:05:58,568: a pressed
2019-11-21 12:05:58,680: a released
2019-11-21 12:05:58,808: r pressed
2019-11-21 12:05:58,847: r released
2019-11-21 12:05:58,903: y pressed
2019-11-21 12:05:58,975: y released
2019-11-21 12:05:59,008: special: Key.space pressed
2019-11-21 12:05:59,047: special: Key.space released
2019-11-21 12:05:59,496: h pressed
2019-11-21 12:05:59,567: h released
2019-11-21 12:05:59,568: a pressed
2019-11-21 12:05:59,648: a released
2019-11-21 12:05:59,697: d pressed
2019-11-21 12:05:59,744: special: Key.space pressed
2019-11-21 12:05:59,767: d released
2019-11-21 12:05:59,815: special: Key.space released
2019-11-21 12:05:59,864: a pressed
2019-11-21 12:05:59,920: special: Key.space pressed
2019-11-21 12:05:59,943: a released
2019-11-21 12:05:59,967: special: Key.space released
2019-11-21 12:06:00,008: l pressed
2019-11-21 12:06:00,063: l released
2019-11-21 12:06:00,144: i pressed
2019-11-21 12:06:00,184: t pressed
2019-11-21 12:06:00,215: i released
2019-11-21 12:06:00,255: t released
2019-11-21 12:06:00,304: t pressed
2019-11-21 12:06:00,391: t released
2019-11-21 12:06:00,416: l pressed
2019-11-21 12:06:00,503: l released
2019-11-21 12:06:00,504: e pressed
2019-11-21 12:06:00,575: e released
2019-11-21 12:06:00,648: special: Key.space pressed
2019-11-21 12:06:00,663: special: Key.space released
2019-11-21 12:06:00,712: l pressed
2019-11-21 12:06:00,800: l released
2019-11-21 12:06:00,816: a pressed
2019-11-21 12:06:00,863: a released
2019-11-21 12:06:00,904: m pressed
2019-11-21 12:06:00,967: m released
2019-11-21 12:06:01,624: b pressed
2019-11-21 12:06:01,679: b released
2019-11-21 12:06:01,825: , pressed
2019-11-21 12:06:01,871: , released
2019-11-21 12:06:01,920: special: Key.space pressed
2019-11-21 12:06:02,007: special: Key.space released
2019-11-21 12:06:02,360: special: Key.shift pressed
2019-11-21 12:06:02,552: W pressed
2019-11-21 12:06:02,584: special: Key.shift released
2019-11-21 12:06:02,624: h pressed
2019-11-21 12:06:02,647: w released
2019-11-21 12:06:02,679: h released
2019-11-21 12:06:02,760: o pressed
2019-11-21 12:06:02,840: o released
2019-11-21 12:06:03,128: s pressed
2019-11-21 12:06:03,207: s released
2019-11-21 12:06:03,263: e pressed
2019-11-21 12:06:03,319: e released
2019-11-21 12:06:03,351: special: Key.space pressed
2019-11-21 12:06:03,407: special: Key.space released
2019-11-21 12:06:03,447: f pressed
2019-11-21 12:06:03,519: f released
2019-11-21 12:06:03,688: l pressed
2019-11-21 12:06:03,767: l released
2019-11-21 12:06:03,808: e pressed
2019-11-21 12:06:03,871: e released
2019-11-21 12:06:03,960: e pressed
2019-11-21 12:06:04,023: e released
2019-11-21 12:06:04,144: x pressed
2019-11-21 12:06:04,215: x released
2019-11-21 12:06:04,384: e pressed
2019-11-21 12:06:04,471: e released
2019-11-21 12:06:04,632: special: Key.backspace pressed
2019-11-21 12:06:04,703: special: Key.backspace released
2019-11-21 12:06:04,776: special: Key.backspace pressed
2019-11-21 12:06:04,872: special: Key.backspace released
2019-11-21 12:06:04,904: c pressed
2019-11-21 12:06:05,032: e pressed
2019-11-21 12:06:05,063: c released
2019-11-21 12:06:05,087: e released
